sample_id,shot,status,image,captured_at,device_serial,phone_name,error,DATASET_SPLIT,QUALITY_CLASS,DEFECT_TYPE,CAPTURE_INSTRUCTION,EXPECTED_EFFECT,HMAX,HC,BR,BS,LOOP_HZ,X_GAIN,Y_GAIN,X_OFFSET,Y_OFFSET,XY_COUPLING,ASYMMETRY,AMPLITUDE
IMG_0348,1,ok,images/IMG_0348.jpg,2026-08-13T23:14:18+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231415.jpg,,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,359.444,61.614,0.33,1.4746,172.669,1.0001,1.01,-0.0565,-0.0226,0.2838,-0.1436,1467.0
IMG_0349,1,ok,images/IMG_0349.jpg,2026-08-13T23:14:27+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231423.jpg,,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,404.427,48.708,1.0321,1.6342,223.752,0.9107,1.0865,0.0268,0.0548,-0.0363,-0.0185,1536.0
IMG_0350,1,ok,images/IMG_0350.jpg,2026-08-13T23:14:36+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231432.jpg,,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,188.901,19.565,0.5152,1.3424,170.411,1.6828,1.4107,0.0159,0.059,0.0201,0.0101,1812.0
IMG_0351,1,ok,images/IMG_0351.jpg,2026-08-13T23:14:45+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231441.jpg,,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,109.264,31.039,0.7754,1.7103,221.481,1.0258,1.0911,0.043,-0.0479,-0.0308,-0.0201,1503.0
IMG_0352,1,ok,images/IMG_0352.jpg,2026-08-13T23:14:53+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231450.jpg,,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,332.287,56.206,0.4048,0.8014,186.818,1.8251,1.3519,0.0154,-0.048,0.0121,0.0202,1736.0
IMG_0353,1,ok,images/IMG_0353.jpg,2026-08-13T23:15:02+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231459.jpg,,defect,瑕疵,small_dim_loop,保持常规相机曝光和示波器档位，不放大画面,回线过小、偏暗、有效像素少,75.212,25.639,0.76,0.9469,190.764,0.4576,0.6287,0.0304,-0.0144,0.0265,-0.0096,750.0
IMG_0354,1,ok,images/IMG_0354.jpg,2026-08-13T23:15:11+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231507.jpg,,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,125.937,16.033,0.589,1.1583,154.465,0.9324,1.0012,-0.0031,0.005,0.0304,0.0202,1502.0
IMG_0355,1,ok,images/IMG_0355.jpg,2026-08-13T23:15:20+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231516.jpg,,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,294.545,33.556,0.971,1.2206,191.785,0.9184,0.9677,0.06,0.0565,-0.2001,0.1659,1472.0
IMG_0356,1,ok,images/IMG_0356.jpg,2026-08-13T23:15:28+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231525.jpg,,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,357.971,42.317,0.292,1.5259,230.284,1.0206,0.913,0.0598,0.0446,-0.0204,0.02,1569.0
IMG_0357,1,ok,images/IMG_0357.jpg,2026-08-13T23:15:37+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231534.jpg,,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,263.805,59.178,1.0149,1.5939,159.824,1.0451,1.0595,-0.0104,0.0007,-0.1875,0.1469,1514.0
IMG_0358,1,ok,images/IMG_0358.jpg,2026-08-13T23:15:46+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231543.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,Y 方向偏心并发生屏幕裁切,163.412,64.623,0.8773,1.4327,151.07,1.2329,1.3955,0.004,0.4892,-0.0168,0.0089,1472.0
IMG_0359,1,ok,images/IMG_0359.jpg,2026-08-13T23:15:55+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231551.jpg,,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,276.651,54.388,0.4332,1.2232,215.402,0.9299,0.9502,-0.0151,0.037,0.0241,-0.0028,1541.0
IMG_0360,1,ok,images/IMG_0360.jpg,2026-08-13T23:16:04+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231600.jpg,,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,348.461,60.201,0.8385,1.0505,196.444,1.7984,1.5651,0.0034,0.0535,-0.0144,-0.0248,1754.0
IMG_0361,1,ok,images/IMG_0361.jpg,2026-08-13T23:19:50+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231946.jpg,,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,80.035,9.239,0.5038,1.7766,158.24,1.0694,1.0058,0.0249,-0.002,-0.0193,0.019,1425.0
IMG_0362,1,ok,images/IMG_0362.jpg,2026-08-13T23:19:58+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231954.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,294.828,59.268,0.6549,1.4392,150.151,0.98,1.0047,-0.0173,0.0498,0.0106,0.004,1414.0
IMG_0363,1,ok,images/IMG_0363.jpg,2026-08-13T23:20:06+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232002.jpg,,defect,瑕疵,small_dim_loop,保持常规相机曝光和示波器档位，不放大画面,回线过小、偏暗、有效像素少,155.233,19.42,0.8432,1.6112,235.519,0.6452,0.6565,-0.0244,0.0195,-0.0385,0.0059,724.0
IMG_0364,1,ok,images/IMG_0364.jpg,2026-08-13T23:20:14+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232010.jpg,,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,117.976,19.491,0.9007,1.081,218.464,1.6494,1.6023,0.0452,-0.0113,-0.0079,-0.0114,1835.0
IMG_0365,1,ok,images/IMG_0365.jpg,2026-08-13T23:20:22+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232018.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,403.892,52.743,0.8704,1.3851,189.93,0.9036,1.0955,-0.0185,0.0187,-0.0285,0.0189,1370.0
IMG_0366,1,ok,images/IMG_0366.jpg,2026-08-13T23:20:30+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232026.jpg,,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,416.008,53.566,0.5667,1.7345,219.056,1.0128,1.0215,-0.023,-0.06,-0.2255,0.2361,1581.0
IMG_0367,1,ok,images/IMG_0367.jpg,2026-08-13T23:20:38+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232034.jpg,,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,292.542,40.799,0.9511,1.7635,220.01,1.091,0.9127,0.0449,-0.0311,-0.0128,0.0067,1410.0
IMG_0368,1,ok,images/IMG_0368.jpg,2026-08-13T23:20:46+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232042.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,Y 方向偏心并发生屏幕裁切,386.795,42.552,0.5937,1.0027,178.486,1.3024,1.1321,0.0584,-0.7394,0.0058,0.0003,1471.0
IMG_0369,1,ok,images/IMG_0369.jpg,2026-08-13T23:20:54+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232050.jpg,,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,250.503,50.508,0.2483,1.1401,151.924,1.0082,1.0851,-0.0554,-0.0314,-0.0356,0.0056,1603.0
IMG_0370,1,ok,images/IMG_0370.jpg,2026-08-13T23:21:02+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232058.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,150.702,44.246,0.7215,1.518,220.02,1.02,0.9152,0.0282,-0.031,-0.018,0.0061,1566.0
IMG_0371,1,ok,images/IMG_0371.jpg,2026-08-13T23:21:09+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232106.jpg,,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,70.18,12.32,1.0924,1.2846,235.11,1.0925,1.0731,0.0246,-0.0503,-0.0356,-0.0215,1382.0
IMG_0372,1,ok,images/IMG_0372.jpg,2026-08-13T23:21:17+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232113.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,262.451,40.195,0.4976,1.296,171.603,0.9921,1.0913,0.0516,0.0139,-0.0066,-0.0113,1503.0
IMG_0373,1,ok,images/IMG_0373.jpg,2026-08-13T23:21:25+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232121.jpg,,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,338.487,47.073,0.3929,1.4769,185.751,0.9694,1.0301,-0.0126,0.021,0.4288,0.2367,1460.0
IMG_0374,1,ok,images/IMG_0374.jpg,2026-08-13T23:21:33+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232129.jpg,,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,127.896,26.367,1.0823,1.7493,175.588,0.9676,0.9024,0.0191,0.0376,-0.0019,0.0004,1432.0
IMG_0375,1,ok,images/IMG_0375.jpg,2026-08-13T23:21:41+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232137.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,Y 方向偏心并发生屏幕裁切,328.765,59.653,0.3731,1.1594,232.713,1.1364,1.355,0.0244,0.7587,-0.0085,-0.0175,1403.0
IMG_0376,1,ok,images/IMG_0376.jpg,2026-08-13T23:21:49+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232145.jpg,,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,400.796,71.568,0.5057,1.3542,166.878,1.0453,0.9509,-0.0397,0.0297,-0.0219,0.0085,1385.0
IMG_0377,1,ok,images/IMG_0377.jpg,2026-08-13T23:21:57+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232153.jpg,,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,330.439,62.377,0.7125,1.1604,222.801,0.9863,1.0646,0.0077,-0.0364,0.0287,0.0182,1477.0
IMG_0378,1,ok,images/IMG_0378.jpg,2026-08-13T23:22:05+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232201.jpg,,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,250.015,37.638,0.255,1.0465,205.133,1.8824,1.6049,-0.0312,0.0191,-0.0146,0.0244,1757.0
IMG_0379,1,ok,images/IMG_0379.jpg,2026-08-13T23:22:13+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232209.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,303.706,58.376,0.5654,0.9254,174.28,0.9373,1.0483,0.0537,-0.0144,0.0196,0.0211,1544.0
IMG_0380,1,ok,images/IMG_0380.jpg,2026-08-13T23:22:21+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232217.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,93.579,21.061,0.4841,1.2323,190.325,0.9141,1.0639,-0.0447,0.0346,-0.0327,0.008,1363.0
IMG_0381,1,ok,images/IMG_0381.jpg,2026-08-13T23:22:29+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232225.jpg,,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,270.173,62.384,0.3296,1.1348,218.766,1.0964,1.0333,-0.052,-0.0292,-0.001,-0.004,1447.0
IMG_0382,1,ok,images/IMG_0382.jpg,2026-08-13T23:22:37+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232233.jpg,,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,47.473,10.178,1.3413,1.68,173.175,1.0562,1.0098,-0.0106,-0.0517,0.0067,-0.0126,1353.0
IMG_0383,1,ok,images/IMG_0383.jpg,2026-08-13T23:22:44+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232241.jpg,,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,403.941,70.051,0.7801,1.613,186.431,1.6803,1.8449,-0.0311,0.0178,0.0029,0.0213,1892.0
IMG_0384,1,ok,images/IMG_0384.jpg,2026-08-13T23:22:52+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232248.jpg,,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,149.129,57.501,0.4742,1.4161,168.679,1.0269,0.9168,-0.0041,0.0345,-0.0147,-0.0094,1622.0
IMG_0385,1,ok,images/IMG_0385.jpg,2026-08-13T23:23:00+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232256.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,171.203,43.79,1.0076,1.5066,187.568,1.0948,0.9076,-0.019,-0.041,-0.0069,0.006,1548.0
IMG_0386,1,ok,images/IMG_0386.jpg,2026-08-13T23:23:08+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232304.jpg,,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,93.175,11.959,0.3514,1.663,196.679,1.4992,1.5717,0.0468,0.0383,-0.0337,0.0023,1766.0
IMG_0387,1,ok,images/IMG_0387.jpg,2026-08-13T23:23:16+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232312.jpg,,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,108.336,13.246,0.1982,0.9898,174.151,0.9697,1.0533,0.05,0.0501,0.0398,-0.0043,1442.0
IMG_0388,1,ok,images/IMG_0388.jpg,2026-08-13T23:23:24+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232320.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,X 方向偏心并发生屏幕裁切,92.487,21.529,1.3416,1.6957,151.072,1.1785,1.3484,0.6618,-0.0443,-0.0309,0.0191,1412.0
IMG_0389,1,ok,images/IMG_0389.jpg,2026-08-13T23:23:32+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232328.jpg,,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,282.724,61.945,0.7767,1.7231,182.332,1.0426,1.0969,0.056,-0.0463,0.0168,-0.0226,1605.0
IMG_0390,1,ok,images/IMG_0390.jpg,2026-08-13T23:23:39+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232335.jpg,,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,416.987,53.346,0.4729,0.796,194.275,0.9783,0.9474,0.0106,-0.0372,0.2046,-0.1875,1640.0
IMG_0391,1,ok,images/IMG_0391.jpg,2026-08-13T23:23:47+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232343.jpg,,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,363.078,43.428,0.9815,1.3913,197.997,0.9565,0.979,0.0585,-0.0465,0.0198,-0.0179,1619.0
IMG_0392,1,ok,images/IMG_0392.jpg,2026-08-13T23:23:55+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232351.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,XY 方向偏心并发生屏幕裁切,244.952,26.198,0.4281,0.8936,204.429,1.3214,1.1947,-0.5896,0.5138,0.0355,-0.0055,1616.0
IMG_0393,1,ok,images/IMG_0393.jpg,2026-08-13T23:24:03+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232359.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,384.362,71.073,1.0201,1.1889,194.209,1.0953,1.0343,0.0485,0.035,0.009,-0.0114,1540.0
IMG_0394,1,ok,images/IMG_0394.jpg,2026-08-13T23:24:11+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232407.jpg,,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,191.273,28.366,0.4404,0.8859,224.364,1.0748,1.0221,0.0429,-0.0538,-0.3051,0.1295,1623.0
IMG_0395,1,ok,images/IMG_0395.jpg,2026-08-13T23:24:19+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232415.jpg,,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,195.946,40.351,0.746,1.5831,167.571,1.0114,0.941,0.0163,0.059,-0.0074,0.001,1445.0
IMG_0396,1,ok,images/IMG_0396.jpg,2026-08-13T23:24:27+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232423.jpg,,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,186.144,35.278,1.0378,1.2031,238.427,1.0303,1.0988,0.0564,0.0376,-0.0111,0.0082,1409.0
IMG_0397,1,ok,images/IMG_0397.jpg,2026-08-13T23:24:35+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232431.jpg,,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,129.12,49.894,0.3573,0.8386,162.481,1.8026,1.878,0.0054,-0.0109,0.0352,-0.0013,1755.0
IMG_0398,1,ok,images/IMG_0398.jpg,2026-08-13T23:24:43+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232439.jpg,,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,139.492,54.535,0.474,0.9273,158.346,1.0019,0.9677,0.0256,-0.013,-0.0326,0.0186,1409.0
IMG_0399,1,ok,images/IMG_0399.jpg,2026-08-13T23:27:02+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232658.jpg,,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,57.514,9.09,0.8889,1.4214,177.352,1.0154,0.954,0.0198,0.0507,-0.0293,-0.0133,1647.0
IMG_0400,1,ok,images/IMG_0400.jpg,2026-08-13T23:27:09+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232705.jpg,,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,128.9,46.913,0.2534,1.3372,154.039,1.4514,1.7337,0.011,0.0059,-0.0061,-0.0189,1882.0
IMG_0401,1,ok,images/IMG_0401.jpg,2026-08-13T23:27:15+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232711.jpg,,defect,瑕疵,small_dim_loop,保持常规相机曝光和示波器档位，不放大画面,回线过小、偏暗、有效像素少,162.585,20.725,0.712,1.0818,223.687,0.4348,0.4108,-0.0011,-0.047,0.0184,-0.0106,536.0
IMG_0402,1,ok,images/IMG_0402.jpg,2026-08-13T23:27:22+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232718.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,84.751,13.706,0.6694,0.7692,197.397,0.9695,0.9615,-0.0163,-0.0495,0.0351,0.0104,1413.0
IMG_0403,1,ok,images/IMG_0403.jpg,2026-08-13T23:27:29+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232725.jpg,,defect,瑕疵,small_dim_loop,保持常规相机曝光和示波器档位，不放大画面,回线过小、偏暗、有效像素少,299.484,64.731,0.445,0.7424,199.562,0.532,0.7083,-0.0053,-0.0019,-0.0152,0.0209,500.0
IMG_0404,1,ok,images/IMG_0404.jpg,2026-08-13T23:27:36+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232732.jpg,,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,78.483,17.368,0.8577,1.1274,175.815,0.9075,1.0444,0.008,-0.02,0.0332,-0.0032,1436.0
IMG_0405,1,ok,images/IMG_0405.jpg,2026-08-13T23:27:43+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232739.jpg,,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,201.419,31.97,0.2114,1.0963,184.57,1.4468,1.4075,0.0075,0.0178,-0.0263,-0.0225,1810.0
IMG_0406,1,ok,images/IMG_0406.jpg,2026-08-13T23:27:49+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232745.jpg,,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,329.287,64.676,0.3514,1.5305,182.052,1.6382,1.435,-0.0043,-0.0101,0.0137,-0.016,1886.0
IMG_0407,1,ok,images/IMG_0407.jpg,2026-08-13T23:27:56+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232752.jpg,,defect,瑕疵,small_dim_loop,保持常规相机曝光和示波器档位，不放大画面,回线过小、偏暗、有效像素少,376.739,64.991,0.7126,0.826,176.476,0.4061,0.7032,-0.0327,-0.0057,0.0312,0.0227,447.0
IMG_0408,1,ok,images/IMG_0408.jpg,2026-08-13T23:28:03+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232759.jpg,,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,77.85,29.747,0.2997,0.764,216.701,0.9909,1.0267,0.0479,0.0112,0.4278,0.1586,1649.0
IMG_0409,1,ok,images/IMG_0409.jpg,2026-08-13T23:28:10+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232806.jpg,,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,378.781,64.536,0.8323,0.957,182.87,0.9341,1.0332,-0.0185,0.0343,-0.0295,-0.0003,1426.0
IMG_0410,1,ok,images/IMG_0410.jpg,2026-08-13T23:28:17+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232813.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,X 方向偏心并发生屏幕裁切,196.694,22.733,0.67,1.147,222.405,1.2395,1.2523,-0.5117,0.0369,0.0087,-0.0198,1374.0
IMG_0411,1,ok,images/IMG_0411.jpg,2026-08-13T23:28:23+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232819.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,X 方向偏心并发生屏幕裁切,383.98,43.8,0.4842,1.7772,156.59,1.1028,1.2798,0.5569,-0.01,0.0262,0.023,1650.0
IMG_0412,1,ok,images/IMG_0412.jpg,2026-08-13T23:28:30+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232826.jpg,,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,151.511,17.054,0.5263,0.8259,229.804,0.9004,0.9924,0.0435,-0.0106,-0.0006,0.0021,1447.0
IMG_0413,1,ok,images/IMG_0413.jpg,2026-08-13T23:28:37+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232833.jpg,,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,146.508,28.747,0.8135,1.1791,230.896,1.5363,1.4714,0.0021,-0.0122,-0.0211,0.0056,1764.0
IMG_0414,1,ok,images/IMG_0414.jpg,2026-08-13T23:28:44+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232840.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,X 方向偏心并发生屏幕裁切,183.021,21.596,0.1814,0.7452,206.852,1.3177,1.0943,0.6592,0.0309,0.0278,-0.017,1610.0
IMG_0415,1,ok,images/IMG_0415.jpg,2026-08-13T23:28:50+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232847.jpg,,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,106.631,14.398,0.5806,1.4308,213.397,1.0008,0.9427,0.0239,0.0197,-0.0222,-0.0149,1467.0
IMG_0416,1,ok,images/IMG_0416.jpg,2026-08-13T23:28:57+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232853.jpg,,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,199.971,21.673,0.686,1.3684,232.245,1.0805,0.9062,0.0284,0.0315,0.0205,-0.0104,1366.0
IMG_0417,1,ok,images/IMG_0417.jpg,2026-08-13T23:29:04+08:00,SSGA9X75RSPRSOEE,IMG_20260813_232900.jpg,,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,297.078,43.021,0.3343,1.4446,195.822,1.0454,0.9113,-0.0297,0.0245,-0.1873,0.2638,1540.0
