sample_id,DATASET_SPLIT,QUALITY_CLASS,DEFECT_TYPE,CAPTURE_INSTRUCTION,EXPECTED_EFFECT,HMAX,HC,BR,BS,LOOP_HZ,X_GAIN,Y_GAIN,X_OFFSET,Y_OFFSET,XY_COUPLING,ASYMMETRY,AMPLITUDE,hc_negative_div,hc_positive_div,br_positive_div,br_negative_div,h_bias_div,br_bias_div,hc_half_span_div,br_half_span_div,h_extreme_positive_div,b_extreme_positive_div,h_extreme_negative_div,b_extreme_negative_div,grid_origin_x_px,grid_origin_y_px,x_pixels_per_div,y_pixels_per_div,mask,roi_xyxy_source,threshold,predicted_pixels,mean_probability,max_probability
IMG_0185,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,62.074,13.685,0.9631,1.3437,181.824,1.0547,0.9415,-0.0027,-0.0464,0.0063,-0.0202,1413.0,-0.21519,0.911392,0.582278,-2.556962,0.348101,-0.987342,0.563291,1.56962,-0.139241,-2.759494,0.316456,1.012658,272.0,308.0,79.0,79.0,masks_640x600/IMG_0185.png,"2059,404,3800,2054",0.5,8816,0.023524,0.997977
IMG_0186,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,121.242,35.983,1.0967,1.6729,157.959,0.9685,1.0365,0.034,-0.0541,0.0208,0.0247,1521.0,-0.379747,1.113924,0.911392,-2.481013,0.367089,-0.78481,0.746835,1.696203,-0.164557,-2.696203,0.405063,1.468354,272.0,308.0,79.0,79.0,masks_640x600/IMG_0186.png,"2059,404,3800,2054",0.5,9263,0.024897,0.998208
IMG_0187,defect,瑕疵,small_dim_loop,保持常规相机曝光和示波器档位，不放大画面,回线过小、偏暗、有效像素少,292.184,41.476,0.4509,1.6674,165.807,0.6897,0.4644,-0.0277,0.0205,-0.0303,0.0167,273.0,,,-0.607595,-0.848101,,-0.727848,,0.120253,0.43038,-0.493671,-0.253165,-0.810127,272.0,308.0,79.0,79.0,masks_640x600/IMG_0187.png,"2059,404,3800,2054",0.5,893,0.002523,0.998264
IMG_0188,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,171.782,36.563,0.3713,1.0062,210.259,1.0663,0.9483,-0.0428,-0.0354,-0.0399,-0.0222,1610.0,-0.113924,1.189873,0.151899,-1.807595,0.537975,-0.827848,0.651899,0.979747,-0.316456,-2.189873,0.531646,0.734177,272.0,308.0,79.0,79.0,masks_640x600/IMG_0188.png,"2059,404,3800,2054",0.5,10736,0.028724,0.999558
IMG_0189,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,359.494,49.625,0.3348,0.9164,169.044,0.9438,1.0436,-0.0049,0.023,0.454,-0.1879,1594.0,-0.012658,0.56962,0.063291,-2.227848,0.278481,-1.082278,0.291139,1.14557,-0.468354,-3.303797,1.063291,1.810127,272.0,308.0,79.0,79.0,masks_640x600/IMG_0189.png,"2059,404,3800,2054",0.5,9870,0.026397,0.999382
IMG_0190,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,Y 方向偏心并发生屏幕裁切,107.051,23.917,0.6084,1.5993,238.135,1.2954,1.1183,-0.0474,-0.7274,-0.0208,-0.0051,1637.0,1.972152,2.721519,-1.405063,-3.418987,2.346835,-2.412025,0.374684,1.006962,0.278481,-3.367089,-2.632911,-3.316456,272.0,308.0,79.0,79.0,masks_640x600/IMG_0190.png,"2059,404,3800,2054",0.5,9194,0.024721,0.999271
IMG_0191,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,346.429,49.529,0.3714,1.4752,185.826,1.0754,0.9532,0.0385,-0.0253,0.0205,0.0176,1614.0,0.278481,1.202532,-0.379747,-1.78481,0.740506,-1.082278,0.462025,0.702532,-0.392405,-2.253165,0.949367,0.822785,272.0,308.0,79.0,79.0,masks_640x600/IMG_0191.png,"2059,404,3800,2054",0.5,10552,0.028226,0.999554
IMG_0192,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,97.162,28.485,0.3446,0.848,206.968,0.9711,1.0629,0.0168,-0.0355,0.3384,-0.1911,1571.0,0.037975,1.202532,-0.050633,-2.525316,0.620253,-1.287975,0.582278,1.237342,-0.392405,-3.113924,1.063291,1.227848,272.0,308.0,79.0,79.0,masks_640x600/IMG_0192.png,"2059,404,3800,2054",0.5,10489,0.028137,0.999452
IMG_0193,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,136.81,19.587,0.8055,0.975,232.71,1.0151,1.0287,0.053,-0.0511,-0.2036,-0.1995,1499.0,0.037975,0.797468,0.063291,-3.050633,0.417722,-1.493671,0.379747,1.556962,0.329114,-3.101266,1.126582,1.810127,272.0,308.0,79.0,79.0,masks_640x600/IMG_0193.png,"2059,404,3800,2054",0.5,11636,0.03107,0.999329
IMG_0194,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,78.917,10.74,0.8346,1.1704,152.521,0.9353,1.0963,-0.0156,0.032,-0.0058,0.0143,1384.0,-0.151899,0.493671,1.240506,-2.278481,0.170886,-0.518987,0.322785,1.759494,-0.037975,-2.455696,0.278481,1.974684,272.0,308.0,79.0,79.0,masks_640x600/IMG_0194.png,"2059,404,3800,2054",0.5,8954,0.023825,0.999417
IMG_0195,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,57.045,15.637,0.3276,0.8706,162.107,1.0901,0.972,0.0034,-0.0499,0.0196,0.0004,1591.0,-0.202532,1.455696,0.253165,-1.772152,0.626582,-0.759494,0.829114,1.012658,-0.025316,-1.810127,0.481013,0.759494,272.0,308.0,79.0,79.0,masks_640x600/IMG_0195.png,"2059,404,3800,2054",0.5,10957,0.029381,0.999496
IMG_0196,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,283.758,54.213,0.4514,0.8473,186.091,0.9036,1.0147,0.0521,0.0212,-0.0356,-0.017,1373.0,-0.012658,0.835443,0.189873,-2.202532,0.411392,-1.006329,0.424051,1.196203,-0.050633,-2.316456,0.658228,1.468354,272.0,308.0,79.0,79.0,masks_640x600/IMG_0196.png,"2059,404,3800,2054",0.5,9142,0.024396,0.999654
IMG_0197,defect,瑕疵,small_dim_loop,保持常规相机曝光和示波器档位，不放大画面,回线过小、偏暗、有效像素少,215.158,27.339,0.53,1.2645,153.803,0.5425,0.713,0.0404,-0.0495,-0.004,-0.0235,396.0,0.303797,0.56962,-0.670886,-0.95443,0.436709,-0.812658,0.132911,0.141772,0.139241,-0.924051,0.329114,0.012658,272.0,308.0,79.0,79.0,masks_640x600/IMG_0197.png,"2059,404,3800,2054",0.5,1632,0.004501,0.997524
IMG_0198,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,160.353,66.098,1.2865,1.7667,191.629,0.9541,1.0065,-0.044,-0.0506,0.021,0.0186,1458.0,-0.658228,1.291139,1.18481,-2.405063,0.316456,-0.610127,0.974684,1.794937,0.0,-2.417722,0.063291,1.265823,272.0,308.0,79.0,79.0,masks_640x600/IMG_0198.png,"2059,404,3800,2054",0.5,10216,0.027322,0.999534
IMG_0199,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,162.18,25.314,0.5662,1.7381,214.988,0.9848,1.0649,0.0487,0.0073,0.0081,-0.0229,1546.0,0.063291,0.924051,-0.075949,-1.987342,0.493671,-1.031646,0.43038,0.955696,-0.341772,-2.455696,0.974684,1.518987,272.0,308.0,79.0,79.0,masks_640x600/IMG_0199.png,"2059,404,3800,2054",0.5,10082,0.027048,0.999565
IMG_0200,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,187.765,30.143,0.5121,0.714,152.135,0.9683,0.9294,-0.0275,-0.0308,-0.0282,-0.0055,1474.0,-0.189873,0.632911,0.905063,-2.379747,0.221519,-0.737342,0.411392,1.642405,-0.063291,-2.531646,0.379747,1.544304,272.0,308.0,79.0,79.0,masks_640x600/IMG_0200.png,"2059,404,3800,2054",0.5,9437,0.025204,0.999453
IMG_0201,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,139.494,30.212,1.0289,1.2354,211.826,1.0508,1.0216,-0.0134,-0.0279,-0.0048,0.002,1529.0,-0.35443,0.848101,1.417722,-2.810127,0.246835,-0.696203,0.601266,2.113924,-0.037975,-2.898734,0.265823,1.810127,272.0,308.0,79.0,79.0,masks_640x600/IMG_0201.png,"2059,404,3800,2054",0.5,10431,0.027896,0.999628
IMG_0202,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,68.414,8.869,0.3489,0.8628,213.475,0.9642,0.9253,-0.0253,-0.0461,-0.0128,0.0195,1359.0,-0.012658,0.632911,0.139241,-1.746835,0.310127,-0.803797,0.322785,0.943038,-0.367089,-2.265823,0.658228,1.265823,272.0,308.0,79.0,79.0,masks_640x600/IMG_0202.png,"2059,404,3800,2054",0.5,8869,0.023642,0.999597
IMG_0203,defect,瑕疵,small_dim_loop,保持常规相机曝光和示波器档位，不放大画面,回线过小、偏暗、有效像素少,76.618,27.661,0.3564,1.5698,199.679,0.5935,0.4799,-0.0085,0.0335,-0.0296,0.0175,640.0,0.582278,0.987342,-0.329114,-0.620253,0.78481,-0.474684,0.202532,0.14557,0.797468,-0.278481,-0.455696,-0.531646,272.0,308.0,79.0,79.0,masks_640x600/IMG_0203.png,"2059,404,3800,2054",0.5,2414,0.006546,0.9979
IMG_0204,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,112.394,13.829,1.0446,1.5294,177.046,0.9178,0.9279,0.0282,-0.0114,-0.0399,-0.009,1648.0,-0.012658,0.670886,0.35443,-2.696203,0.329114,-1.170886,0.341772,1.525316,-0.050633,-2.860759,0.594937,1.873418,272.0,308.0,79.0,79.0,masks_640x600/IMG_0204.png,"2059,404,3800,2054",0.5,10226,0.027254,0.999515
IMG_0205,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,X 方向偏心并发生屏幕裁切,312.286,71.259,0.5287,1.171,156.438,1.1273,1.1807,-0.7597,-0.036,0.0049,-0.0128,1497.0,-2.139241,-0.78481,2.012658,1.291139,-1.462025,1.651899,0.677215,0.360759,-2.278481,-2.949367,-1.088608,1.64557,272.0,308.0,79.0,79.0,masks_640x600/IMG_0205.png,"2059,404,3800,2054",0.5,8727,0.023384,0.999426
IMG_0206,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,87.74,11.846,0.9156,1.3177,214.664,0.9824,1.0757,-0.0579,-0.0195,-0.0291,0.0007,1505.0,-0.240506,0.481013,1.341772,-2.518987,0.120253,-0.588608,0.360759,1.93038,-0.177215,-2.873418,0.367089,2.012658,272.0,308.0,79.0,79.0,masks_640x600/IMG_0206.png,"2059,404,3800,2054",0.5,10190,0.027127,0.999491
IMG_0207,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,97.377,11.249,1.0065,1.1725,233.876,0.9602,0.9498,0.0518,0.0112,-0.0261,-0.0009,1464.0,0.043038,0.658228,0.139241,-2.56962,0.350633,-1.21519,0.307595,1.35443,0.202532,-2.594937,0.455696,1.797468,272.0,308.0,79.0,79.0,masks_640x600/IMG_0207.png,"2059,404,3800,2054",0.5,9218,0.024661,0.999477
IMG_0208,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,61.378,7.276,0.5059,1.4755,196.553,1.0301,0.9851,-0.0124,-0.0458,0.0077,-0.0239,1546.0,0.012658,0.696203,0.063291,-1.898734,0.35443,-0.917722,0.341772,0.981013,-0.468354,-2.620253,0.835443,1.468354,272.0,308.0,79.0,79.0,masks_640x600/IMG_0208.png,"2059,404,3800,2054",0.5,10127,0.027036,0.999512
IMG_0209,defect,瑕疵,small_dim_loop,保持常规相机曝光和示波器档位，不放大画面,回线过小、偏暗、有效像素少,355.263,42.233,0.5733,0.7905,150.975,0.6506,0.377,0.0598,-0.0496,0.0156,0.0151,540.0,0.417722,0.98481,-0.658228,-0.860759,0.701266,-0.759494,0.283544,0.101266,1.0,-0.025316,0.240506,-0.164557,272.0,308.0,79.0,79.0,masks_640x600/IMG_0209.png,"2059,404,3800,2054",0.5,1967,0.005382,0.997409
IMG_0210,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,49.419,11.812,0.863,1.5442,194.727,1.0041,1.0015,0.0286,0.032,-0.0151,0.0079,1455.0,-0.21519,1.012658,0.607595,-2.101266,0.398734,-0.746835,0.613924,1.35443,-0.050633,-2.177215,0.658228,1.556962,272.0,308.0,79.0,79.0,masks_640x600/IMG_0210.png,"2059,404,3800,2054",0.5,7562,0.020172,0.992168
IMG_0211,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,232.247,36.144,0.4791,1.6354,228.423,0.9028,0.9719,0.0547,-0.0184,0.0187,0.0151,1607.0,0.164557,0.987342,-0.240506,-1.848101,0.575949,-1.044304,0.411392,0.803797,-0.341772,-2.291139,1.075949,1.43038,272.0,308.0,79.0,79.0,masks_640x600/IMG_0211.png,"2059,404,3800,2054",0.5,7703,0.020487,0.990659
IMG_0212,defect,瑕疵,small_dim_loop,保持常规相机曝光和示波器档位，不放大画面,回线过小、偏暗、有效像素少,57.856,15.949,0.9983,1.3787,235.397,0.7418,0.4136,-0.056,0.0219,-0.0069,-0.0206,341.0,,,-0.35443,-0.670886,,-0.512658,,0.158228,0.594937,-0.21519,-0.291139,-0.632911,272.0,308.0,79.0,79.0,masks_640x600/IMG_0212.png,"2059,404,3800,2054",0.5,1216,0.003393,0.998499
IMG_0213,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,X 方向偏心并发生屏幕裁切,243.828,38.079,0.5053,0.852,177.613,1.2428,1.3971,0.7765,-0.0534,-0.0079,-0.0133,1443.0,,,,,,,,,1.911392,-2.734177,2.227848,1.848101,272.0,308.0,79.0,79.0,masks_640x600/IMG_0213.png,"2059,404,3800,2054",0.5,886,0.00324,0.997369
IMG_0214,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,343.216,49.448,0.8749,1.7773,159.085,1.0775,0.913,-0.0039,0.0267,-0.0117,-0.0208,1475.0,-0.088608,0.7,0.453165,-1.911392,0.305696,-0.729114,0.394304,1.182278,-0.278481,-2.265823,0.594937,1.392405,272.0,308.0,79.0,79.0,masks_640x600/IMG_0214.png,"2059,404,3800,2054",0.5,5883,0.015901,0.995146
IMG_0215,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,254.098,44.496,0.4883,1.3176,159.036,0.9714,1.0422,0.0316,-0.0157,-0.0054,0.0245,1542.0,0.0,0.962025,0.101266,-1.962025,0.481013,-0.93038,0.481013,1.031646,-0.316456,-2.367089,1.025316,1.683544,272.0,308.0,79.0,79.0,masks_640x600/IMG_0215.png,"2059,404,3800,2054",0.5,7465,0.01994,0.990986
IMG_0216,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,142.249,16.188,0.4663,0.8125,178.874,0.9127,0.9168,-0.0228,-0.0258,0.0334,0.0237,1473.0,-0.050633,0.481013,0.594937,-2.202532,0.21519,-0.803797,0.265823,1.398734,-0.151899,-2.443038,0.493671,1.620253,272.0,308.0,79.0,79.0,masks_640x600/IMG_0216.png,"2059,404,3800,2054",0.5,4812,0.013249,0.993823
IMG_0217,defect,瑕疵,small_dim_loop,保持常规相机曝光和示波器档位，不放大画面,回线过小、偏暗、有效像素少,141.436,47.005,1.1774,1.3697,209.007,0.3551,0.7082,-0.0154,-0.0095,0.0398,-0.0113,417.0,0.177215,0.417722,-0.341772,-0.974684,0.297468,-0.658228,0.120253,0.316456,0.189873,-0.886076,0.202532,0.025316,272.0,308.0,79.0,79.0,masks_640x600/IMG_0217.png,"2059,404,3800,2054",0.5,1647,0.004426,0.998003
IMG_0218,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,120.842,17.985,0.39,1.195,179.533,1.0933,0.9003,-0.0517,0.0556,-0.3045,0.2739,1468.0,-0.265823,0.974684,0.632911,-0.860759,0.35443,-0.113924,0.620253,0.746835,2.56962,0.468354,-2.253165,-1.088608,272.0,308.0,79.0,79.0,masks_640x600/IMG_0218.png,"2059,404,3800,2054",0.5,5776,0.015646,0.99588
IMG_0219,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,139.364,35.988,0.5353,0.8376,170.122,1.0515,1.0988,-0.0464,0.0572,-0.0004,0.0062,1513.0,-0.531646,0.873418,1.417722,-2.202532,0.170886,-0.392405,0.702532,1.810127,-0.265823,-2.518987,0.443038,1.974684,272.0,308.0,79.0,79.0,masks_640x600/IMG_0219.png,"2059,404,3800,2054",0.5,6744,0.018062,0.994229
IMG_0220,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,217.236,30.361,0.3617,1.6132,163.763,0.9924,1.0571,-0.0087,0.031,0.0263,0.02,1494.0,-0.012658,0.759494,0.063291,-1.291139,0.373418,-0.613924,0.386076,0.677215,-0.620253,-2.037975,1.025316,1.468354,272.0,308.0,79.0,79.0,masks_640x600/IMG_0220.png,"2059,404,3800,2054",0.5,7831,0.020972,0.994401
IMG_0221,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,46.9,10.333,0.6259,1.6506,208.46,1.0441,0.9184,0.0477,-0.0324,0.0325,-0.0237,1500.0,0.03038,1.227848,-0.012658,-1.835443,0.629114,-0.924051,0.598734,0.911392,-0.037975,-1.886076,0.886076,1.012658,272.0,308.0,79.0,79.0,masks_640x600/IMG_0221.png,"2059,404,3800,2054",0.5,8104,0.021628,0.996734
IMG_0222,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,147.37,57.633,0.2766,0.742,152.227,0.9626,1.061,-0.021,-0.0127,0.2275,-0.1874,1604.0,-0.291139,1.303797,0.294937,-1.936709,0.506329,-0.820886,0.797468,1.115823,-0.468354,-2.493671,0.012658,0.316456,272.0,308.0,79.0,79.0,masks_640x600/IMG_0222.png,"2059,404,3800,2054",0.5,7512,0.02001,0.99713
IMG_0223,defect,瑕疵,small_dim_loop,保持常规相机曝光和示波器档位，不放大画面,回线过小、偏暗、有效像素少,143.452,43.083,0.7404,1.1719,238.11,0.3569,0.4883,0.0155,0.0172,-0.0112,-0.016,580.0,0.253165,0.544304,-0.392405,-0.878481,0.398734,-0.635443,0.14557,0.243038,0.202532,-0.797468,0.227848,-0.037975,272.0,308.0,79.0,79.0,masks_640x600/IMG_0223.png,"2059,404,3800,2054",0.5,1618,0.004455,0.998471
IMG_0224,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,120.442,38.07,1.3493,1.7319,163.187,0.9974,1.0841,0.0523,0.0465,0.0238,0.0151,1393.0,-0.341772,1.126582,1.177215,-2.531646,0.392405,-0.677215,0.734177,1.85443,0.177215,-2.417722,0.455696,1.810127,272.0,308.0,79.0,79.0,masks_640x600/IMG_0224.png,"2059,404,3800,2054",0.5,5925,0.015932,0.99198
IMG_0225,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,130.042,17.992,0.7724,1.0485,208.917,1.0674,0.9229,-0.0518,0.0064,0.0094,0.0121,1375.0,-0.21519,0.493671,1.101266,-2.126582,0.139241,-0.512658,0.35443,1.613924,-0.050633,-2.227848,0.278481,1.518987,272.0,308.0,79.0,79.0,masks_640x600/IMG_0225.png,"2059,404,3800,2054",0.5,5075,0.013863,0.995448
IMG_0226,defect,瑕疵,small_dim_loop,保持常规相机曝光和示波器档位，不放大画面,回线过小、偏暗、有效像素少,412.148,73.787,0.264,0.8034,224.205,0.6461,0.6246,-0.0143,0.0005,0.016,-0.0067,704.0,0.265823,0.64557,-0.35443,-0.949367,0.455696,-0.651899,0.189873,0.297468,0.025316,-0.962025,0.329114,0.075949,272.0,308.0,79.0,79.0,masks_640x600/IMG_0226.png,"2059,404,3800,2054",0.5,2761,0.007464,0.998636
IMG_0227,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,381.648,54.351,0.3749,0.8003,214.368,1.041,0.9946,0.0275,-0.0355,-0.0204,0.0054,1488.0,0.012658,0.810127,0.075949,-2.265823,0.411392,-1.094937,0.398734,1.170886,-0.164557,-2.493671,0.797468,1.556962,272.0,308.0,79.0,79.0,masks_640x600/IMG_0227.png,"2059,404,3800,2054",0.5,7355,0.019683,0.995049
IMG_0228,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,209.615,67.433,0.7676,0.8997,204.809,1.0605,0.9358,-0.0184,0.0467,0.0122,0.0135,1625.0,-0.56962,1.281013,1.265823,-2.974684,0.355696,-0.85443,0.925316,2.120253,0.189873,-2.848101,0.075949,1.341772,272.0,308.0,79.0,79.0,masks_640x600/IMG_0228.png,"2059,404,3800,2054",0.5,7157,0.019261,0.994999
IMG_0229,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,137.054,39.625,0.9742,1.4579,219.92,1.067,1.0617,0.042,0.0534,-0.0261,0.0209,1582.0,-0.381013,1.291139,0.911392,-2.810127,0.455063,-0.949367,0.836076,1.860759,-0.050633,-2.873418,0.493671,1.518987,272.0,308.0,79.0,79.0,masks_640x600/IMG_0229.png,"2059,404,3800,2054",0.5,7282,0.019522,0.995421
IMG_0230,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,X 方向偏心并发生屏幕裁切,300.04,69.406,0.2313,0.9897,173.888,1.3556,1.3696,-0.7005,0.0028,-0.0194,-0.0193,1542.0,-1.683544,0.037975,1.253165,-0.037975,-0.822785,0.607595,0.860759,0.64557,-2.544304,-3.531646,-2.025316,-0.316456,272.0,308.0,79.0,79.0,masks_640x600/IMG_0230.png,"2059,404,3800,2054",0.5,7262,0.019325,0.997051
IMG_0231,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,X 方向偏心并发生屏幕裁切,294.686,32.344,1.1481,1.7971,199.29,1.3786,1.3849,-0.5819,-0.0228,0.0324,-0.0042,1570.0,,,,,,,,,-1.531646,-3.455696,-1.303797,1.708861,272.0,308.0,79.0,79.0,masks_640x600/IMG_0231.png,"2059,404,3800,2054",0.5,1271,0.004667,0.997316
IMG_0232,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,179.232,46.504,1.1726,1.5923,191.622,1.0469,0.9802,-0.024,0.0161,-0.0273,-0.0226,1442.0,-0.392405,0.970886,0.848101,-2.670886,0.289241,-0.911392,0.681646,1.759494,-0.063291,-2.759494,0.177215,1.050633,272.0,308.0,79.0,79.0,masks_640x600/IMG_0232.png,"2059,404,3800,2054",0.5,6724,0.018048,0.992504
